cust_id,AVARAGE _INTER_BOUNCE_TIME,salary of customer,FIRST 3 MONTH_BOUNCE_RATIO,FIRST_MONTH_BOUNCE,LATEST 3 MONTH_BOUNCE_RATIO,LATEST 3 MONTH_CLEAR_RATIO,LATEST_3 MONTHONTH_AVARAGE UNIQ_INTENSITY,LATEST_3 MONTHONTH_NUMBER OF TIME_FOLLOWUP_GT15D,LATEST_3 MONTHONTH_NUMBER OF TIME_FOLLOWUP_LQ15D,LATEST_MONTH_BOUNCE,LATEST_MONTH_FIRST_FOLLOWUP_DAY,LATEST_MONTH_LAST_FOLLOWUP_DAY,LATEST_MONTH_UNIQ_INTENSITY,month on book,NEVER_BOUNCE_FLAG,NUMBER OF TIME_BANK_CLEAR,NUMBER OF TIME_BOUNCE_PAID_BY_ END OF THE MONTH,NUMBER OF TIME_BOUNCES_LATEST_25PT,NUMBER OF TIME_CLEAR,number of deviations customer have at time of disbursal. ,Median day Offline payment  (like manual or mobility app payment)number of receipt cut,On which day receipt cut has been done,median receipt cut in last 6 month,remaining tenure of customer,RATE OF INTEREST,total number of dre receipt cut,TOTAL_OUTSTANDING_BALANCE LIVE_TRACTOR LOAN,number of unique receipt cut
cust6811,0,872000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,3,5,6,5,22,22,1,,1
cust6812,0,490000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,3,13,30,13,51,18.36,1,,1
cust6813,0,430000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,6,8,6,56,18.02,1,,1
cust6814,0.5,686540,1,1,1,0,2.5,1,1,1,12,25,3,3,NO,0,2,1,0,0,17,30,17,30,17.04,2,,2
cust6815,0,295000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,16,5,22,19.02,1,,1
cust6816,,750000,0,,0,0,,,,,,,,1,NO,,,,,3,0,12,0,41,18.41,0,,0
cust6817,,1190000,0,,0,0,,,,,,,,1,NO,,,,,2,0,11,0,36,22.05,0,,0
cust6818,,162327,0,,0,0,,,,,,,,1,NO,,,,,0,0,22,0,48,17.34,0,,0
cust6819,0,333468,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,30,5,30,10,26.37,1,,1
cust6820,,353908,0,,0,0,,,,,,,,1,NO,,,,,0,0,10,0,11,26.96,0,,0
cust6821,,305370,0,,0,0,,,,,,,,1,NO,,,,,1,0,19,0,29,20.08,0,,0
cust6822,,1143000,0,,0,0,,,,,,,,1,NO,,,,,1,0,,0,42,17.01,0,,0
cust6823,0,300000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,0,5,23,5,30,21.82,1,,1
cust6824,,142884,0,,0,0,,,,,,,,1,NO,,,,,1,0,16,0,23,28.73,0,,0
cust6825,,107142,0,,0,0,,,,,,,,1,NO,,,,,0,0,26,0,17,28.66,0,,0
cust6826,,683456,0,,0,0,,,,,,,,1,NO,,,,,1,0,13,0,47,17.08,0,,0
cust6827,,250000,0,,0,0,,,,,,,,1,NO,,,,,0,0,31,0,17,21.38,0,,0
cust6828,0,704600,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,6,31,6,22,20.68,1,,1
cust6829,,284754,0,,0,0,,,,,,,,1,NO,,,,,1,0,16,0,35,14.05,0,,0
cust6830,,23880,0,,0,0,,,,,,,,1,NO,,,,,0,0,3,0,35,14.62,0,,0
cust6831,,250000,0,,0,0,,,,,,,,1,NO,,,,,1,0,11,0,23,14,0,,0
cust6832,,775000,0,,0,0,,,,,,,,3,NO,,,,,1,0,5,0,21,21.93,0,,0
cust6833,,125000,0,,0,0,,,,,,,,2,NO,,,,,0,0,5,0,34,15.68,0,,0
cust6834,0,250000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,10,10,10,22,20.15,1,,1
cust6835,,312303,0,,0,0,,,,,,,,2,NO,,,,,1,0,5,0,34,16.29,0,,0
cust6836,,142213,0,,0,0,,,,,,,,1,NO,,,,,2,0,,0,35,17,0,,0
cust6837,,243842,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,23,16,0,,0
cust6838,0,625000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,4,5,4,21,19,1,,1
cust6839,0,195300,0.5,1,0.5,0.5,1,1,0,0,25,25,1,3,NO,1,1,0,1,1,28,5,28,21,14.05,1,,1
cust6840,,250000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,29,20,0,,0
cust6841,,148002,0,,0,0,,,,,,,,1,NO,,,,,0,0,15,0,35,19.5,0,,0
cust6842,0.5,430000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,5,7,5,21,20,2,,2
cust6843,0,550000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,9,10,9,18,23.01,1,,1
cust6844,0,200000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,12,5,12,25,19,1,,1
cust6845,0,490000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,5,5,46,18.02,1,,1
cust6846,,720000,0,,0,0,,,,,,,,1,NO,,,,,1,0,4,0,35,19.86,0,,0
cust6847,,640000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,59,19.6,0,,0
cust6848,0.5,325000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,2,6,15,6,37,19.5,2,,2
cust6849,0,2188000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,6,5,6,34,19.61,1,,1
cust6850,0.5,1050000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,3,6,5,6,39,19.01,2,,2
cust6851,0.5,300000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,1,6,11,6,26,20.02,3,,3
cust6852,0,275000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,1,6,5,6,22,22,1,,1
cust6853,0,950000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,9,5,9,45,18.58,1,,1
cust6854,0.5,914000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,0,6,11,6,33,18,2,,2
cust6855,0,1650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,0,1,0,0,6,5,6,19,23.91,1,,1
cust6856,,201000,0,,0,0,,,,,,,,1,NO,,,,,0,0,18,0,17,24,0,,0
cust6857,0,650000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,6,5,6,33,18.01,1,,1
cust6858,0,945000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,5,5,46,19.5,1,,1
cust6859,,670000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,29,19.5,0,,0
cust6860,0,530000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,1,7,31,7,50,19.5,1,,1
cust6861,0.5,675000,1,1,1,0,2,1,1,1,12,21,2,3,NO,0,2,1,0,1,13,11,13,27,19.5,2,,2
cust6862,0,1550000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,1,7,12,7,22,24,1,,1
cust6863,0,250000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,0,5,5,5,9,0,1,,1
cust6864,0,250000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,4,25,4,47,19.63,1,,1
cust6865,0.5,600000,1,1,1,0,1,1,0,1,25,25,1,3,NO,0,2,1,0,2,30,30,30,21,21,1,,1
cust6866,0,600000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,13,5,38,18.5,1,,1
cust6867,0,400000,0,0,0,0.5,1,1,0,0,25,25,1,3,YES,1,0,0,1,0,3,5,3,33,19,1,,1
cust6868,,500000,0,,0,0,,,,,,,,1,NO,,,,,0,0,10,0,23,18.53,0,,0
cust6869,0,1250000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,18,5,18,33,24,1,,1
cust6870,0,682000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,5,5,10,0.01,1,,1
cust6871,0.5,200000,1,1,1,0,4,1,0,1,25,25,4,3,NO,0,2,1,0,0,23,,23,33,19.48,2,,2
cust6872,0,300000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,7,5,7,9,0.01,1,,1
cust6873,0,430000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,14,5,10,0,1,,1
cust6874,0,9690000,1,1,1,0,1,1,0,1,27,27,1,2,NO,0,1,1,0,0,27,18,27,33,20,1,,1
cust6875,0,730000,1,1,1,0,1,1,0,1,29,29,1,2,NO,0,1,1,0,1,28,7,28,44,18.02,1,,1
cust6876,,450000,0,,0,0,,,,,,,,1,NO,,,,,1,0,3,0,44,18.02,0,,0
cust6877,0,730000,0,0,0,0,1,1,0,0,25,25,1,2,YES,0,0,0,0,1,4,6,4,52,18.05,1,,1
cust6878,0,215000,1,1,1,0,1,0,1,1,12,12,1,2,NO,0,1,1,0,1,18,9,18,45,17.31,1,,1
cust6879,0.5,1105080,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,3,4,5,4,42,18.03,1,,1
cust6880,0,1210000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,1,20,23,20,40,18.04,1,,1
cust6881,0,150000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,0,26,5,26,10,24,1,,1
cust6882,,433032,0,,0,0,,,,,,,,3,NO,,,,,0,0,,0,50,22.51,0,,0
cust6883,,98000,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,18,26.38,0,,0
cust6884,,58258,0,,0,0,,,,,,,,2,NO,,,,,1,0,17,0,21,26.82,0,,0
cust6885,0,27000,0,0,0,1,0,0,0,0,0,0,0,2,YES,1,0,0,1,0,0,5,0,20,17.09,0,,0
cust6886,0,7015102,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,0,9,,9,44,16.98,1,,1
cust6887,0,150000,1,1,1,0,3,0,1,1,12,18,3,2,NO,0,1,1,0,0,22,5,22,15,21.85,1,,1
cust6888,,215400,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,22,19.58,0,,0
cust6889,,340055,0,,0,0,,,,,,,,1,NO,,,,,0,0,31,0,47,15.64,0,,0
cust6890,2.22,389254,1,1,1,0,1,1,0,1,0,0,0,0,NO,0,1,4,0,1,5,,5,23,17.61,8,,8
cust6891,9,1219728,0.5,1,0.33,0.67,5,0,1,1,9,9,5,0,NO,0,0,1,2,0,5,,13,1,15.96,11,,11
cust6892,,39330,0,,0,0,,,,,,,,1,NO,,,,,3,0,3,0,42,19.14,0,,0
cust6893,0.5,125000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,11,5,11,27,22.05,2,,2
cust6894,,53598,0,,0,0,,,,,,,,1,NO,,,,,2,0,4,0,23,19.05,0,,0
cust6895,,198639,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,17,25,0,,0
cust6896,,232276,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,47,16.1,0,,0
cust6897,0,300000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,7,12,7,34,21.5,1,,1
cust6898,,300000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,21,18,0,,0
cust6899,,848250,0,,0,0,,,,,,,,1,NO,,,,,0,0,18,0,11,0,0,,0
cust6900,0,275000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,0,6,5,6,10,0,1,,1
cust6901,0.5,530000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,4,7,5,7,27,23.01,2,,2
cust6902,0.5,550000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,1,1,0,1,10,8,10,17,23.01,2,,2
cust6903,0,650000,0.5,1,0.5,0.5,2,1,1,0,12,17,2,3,NO,1,1,0,1,1,6,5,6,32,19,1,,1
cust6904,0,650000,0,0,0,0,1,1,0,0,25,25,1,2,YES,0,0,0,0,1,6,25,6,38,18.5,1,,1
cust6905,,207000,0,,0,0,,,,,,,,1,NO,,,,,1,0,20,0,41,19.03,0,,0
cust6906,,425000,0,,0,0,,,,,,,,1,NO,,,,,3,0,6,0,45,19.07,0,,0
cust6907,0,150000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,6,6,6,22,21.75,1,,1
cust6908,,377000,0,,0,0,,,,,,,,1,NO,,,,,4,0,3,0,23,21.02,0,,0
cust6909,0,150000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,16,5,16,16,19.6,1,,1
cust6910,0,1290000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,0,3,8,3,34,18,1,,1
cust6911,,245000,0,,0,0,,,,,,,,1,NO,,,,,0,0,26,0,11,23.72,0,,0
cust6912,0,478000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,6,5,6,27,24,1,,1
cust6913,,275000,0,,0,0,,,,,,,,1,NO,,,,,1,0,24,0,17,21.93,0,,0
cust6914,0.5,650000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,2,7,12,7,33,18.03,2,,2
cust6915,0.5,325000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,13,9,13,9,18.57,2,,2
cust6916,,325000,0,,0,0,,,,,,,,1,NO,,,,,1,0,24,0,35,18.02,0,,0
cust6917,0.5,165000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,2,10,7,10,50,20,2,,2
cust6918,0,1072000,1,1,1,0,2,1,0,1,25,25,2,2,NO,0,1,1,0,2,17,,17,46,19.94,1,,1
cust6919,0,250000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,0,5,6,5,39,19.5,1,,1
cust6920,,500000,0,,0,0,,,,,,,,2,NO,,,,,0,0,12,0,22,18.53,0,,0
cust6921,,70000,0,,0,0,,,,,,,,1,NO,,,,,2,0,4,0,47,18.5,0,,0
cust6922,0,410000,0.5,0,0.5,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,0,10,6,10,13,23.11,2,,2
cust6923,0,155000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,1,5,30,5,45,24.51,1,,1
cust6924,,505000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,11,23.01,0,,0
cust6925,,650000,0,,0,0,,,,,,,,1,NO,,,,,1,0,7,0,34,18.5,0,,0
cust6926,,645000,0,,0,0,,,,,,,,1,NO,,,,,2,0,4,0,42,18.01,0,,0
cust6927,0.5,9690000,1,1,1,0,2,2,0,1,18,18,2,3,NO,0,2,1,0,0,23,,23,32,20,2,,2
cust6928,,20705000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,19,18.11,0,,0
cust6929,0,1035000,0,0,0,0,1,1,0,0,25,25,1,2,YES,0,0,0,0,2,11,14,11,46,18.5,1,,1
cust6930,,62620000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,45,17.01,0,,0
cust6931,0.5,150000,1,1,1,0,2,1,0,1,25,25,2,3,NO,0,2,1,0,1,26,25,26,42,18.14,2,,2
cust6932,0,2208000,0.5,0,0.5,0,2,1,0,1,25,25,2,3,NO,0,1,1,0,2,14,5,14,41,18.12,2,,2
cust6933,,586000,0,,0,0,,,,,,,,1,NO,,,,,1,0,25,0,46,18.23,0,,0
cust6934,0,327750,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,11,5,11,10,0,1,,1
cust6935,,400000,0,,0,0,,,,,,,,1,NO,,,,,1,0,,0,23,24.54,0,,0
cust6936,3.6,433938,0.67,1,1,0,8,0,1,0,0,0,0,0,NO,0,2,3,1,1,10,,9,37,17.06,7,,7
cust6937,,355908,0,,0,0,,,,,,,,1,NO,,,,,1,0,31,0,66,17.03,0,,0
cust6938,,2200000,0,,0,0,,,,,,,,1,NO,,,,,1,0,16,0,46,16.1,0,,0
cust6939,,1349064,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,35,16.07,0,,0
cust6940,,236960,0,,0,0,,,,,,,,1,NO,,,,,0,0,14,0,23,21.48,0,,0
cust6941,,404600,0,,0,0,,,,,,,,1,NO,,,,,0,0,17,0,45,21.32,0,,0
cust6942,,127000,0,,0,0,,,,,,,,1,NO,,,,,1,0,,0,47,18,0,,0
cust6943,,30571,0,,0,0,,,,,,,,1,NO,,,,,0,0,13,0,46,17.21,0,,0
cust6944,,110110,0,,0,0,,,,,,,,1,NO,,,,,1,0,16,0,23,27.1,0,,0
cust6945,0,422901,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,30,,30,64,15.93,1,,1
cust6946,0,296100,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,4,5,4,32,22.2,1,,1
cust6947,,310898,0,,0,0,,,,,,,,3,NO,,,,,1,0,5,0,21,26.08,0,,0
cust6948,,569422,0,,0,0,,,,,,,,1,NO,,,,,0,0,27,0,23,26.62,0,,0
cust6949,,200000,0,,0,0,,,,,,,,1,NO,,,,,0,0,21,0,34,17.22,0,,0
cust6950,,260580,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,28,21.04,0,,0
cust6951,0,117030,0.5,0,0.5,0,2,1,0,1,25,25,2,3,NO,0,1,1,0,0,13,26,13,15,22,2,,2
cust6952,,237595,0,,0,0,,,,,,,,2,NO,,,,,2,0,5,0,30,14.07,0,,0
cust6953,,200000,0,,0,0,,,,,,,,1,NO,,,,,2,0,3,0,11,22.1,0,,0
cust6954,,226400,0,,0,0,,,,,,,,1,NO,,,,,1,0,4,0,17,24.02,0,,0
cust6955,0,401200,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,8,5,8,15,14.11,1,,1
cust6956,,394335,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,29,14,0,,0
cust6957,,1895421,0,,0,0,,,,,,,,1,NO,,,,,0,0,10,0,23,24,0,,0
cust6958,0,250000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,1,11,5,11,23,14,1,,1
cust6959,,238346,0,,0,0,,,,,,,,2,NO,,,,,0,0,5,0,22,14.84,0,,0
cust6960,,250000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,35,17.54,0,,0
cust6961,0,125000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,4,5,4,21,21,1,,1
cust6962,0.5,855600,1,1,1,0,3,1,0,1,23,25,3,3,NO,0,2,1,0,1,20,24,20,9,26,2,,2
cust6963,0,250000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,5,5,5,21,20.44,1,,1
cust6964,0,250000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,2,4,5,4,10,26.88,1,,1
cust6965,0,3086278,0.5,1,0.5,0.5,2,1,1,0,12,17,2,3,NO,1,1,0,1,3,6,5,6,21,18,1,,1
cust6966,0.5,300000,1,1,1,0,2,1,0,1,25,25,2,3,NO,0,2,1,0,0,6,6,6,9,0,2,,2
cust6967,0,550000,0.5,1,0.5,0.5,1,1,0,0,25,25,1,3,NO,1,1,0,1,1,5,5,5,29,19.5,1,,1
cust6968,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,6,7,6,26,18,1,,1
cust6969,0.5,290000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,2,10,15,10,43,19.05,2,,2
cust6970,0,325000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,1,5,5,5,46,19.02,1,,1
cust6971,0.5,660000,1,1,1,0,2,1,0,1,25,25,2,3,NO,0,2,1,0,0,6,5,6,21,17.5,2,,2
cust6972,0,1650000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,6,5,6,15,23,1,,1
cust6973,0,450000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,11,,11,14,24.07,2,,2
cust6974,,275000,0,,0,0,,,,,,,,1,NO,,,,,1,0,20,0,17,22.69,0,,0
cust6975,0,625000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,0,6,8,6,27,21,1,,1
cust6976,0,390000,0,0,0,1,0,0,0,0,0,0,0,3,YES,2,0,0,2,1,5,,5,21,17,1,,1
cust6977,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,6,20,6,46,18.01,1,,1
cust6978,,730000,0,,0,0,,,,,,,,1,NO,,,,,4,0,4,0,47,19.5,0,,0
cust6979,0,610000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,17,29,17,33,19.5,1,,1
cust6980,,390000,0,,0,0,,,,,,,,1,NO,,,,,1,0,9,0,47,19,0,,0
cust6981,,325000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,35,18,0,,0
cust6982,0,825000,1,1,1,0,2,1,0,1,25,25,2,2,NO,0,1,1,0,1,16,,16,22,21.35,1,,1
cust6983,0.5,978000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,0,7,8,7,33,21.01,3,,3
cust6984,0,245000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,14,29,14,39,20,1,,1
cust6985,,1022000,0,,0,0,,,,,,,,1,NO,,,,,0,0,31,0,42,20.47,0,,0
cust6986,0.5,250000,1,1,1,0,6,1,1,1,12,27,10,3,NO,0,2,1,0,0,18,29,18,40,19.61,2,,2
cust6987,0,390000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,25,9,25,10,26.69,1,,1
cust6988,0.5,432000,1,1,1,0,2,1,0,1,25,25,2,3,NO,0,2,1,0,0,4,21,4,38,20,2,,2
cust6989,,525000,0,,0,0,,,,,,,,1,NO,,,,,0,0,11,0,11,0,0,,0
cust6990,,575000,0,,0,0,,,,,,,,1,NO,,,,,0,0,9,0,35,18.5,0,,0
cust6991,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,11,0.01,0,,0
cust6992,0,400000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,18,5,18,37,21,1,,1
cust6993,0,38400,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,15,5,15,15,21.67,1,,1
cust6994,0.5,430000,1,1,1,0,2,1,1,1,25,25,2,3,NO,0,2,1,0,1,9,5,9,44,17.07,2,,2
cust6995,0,850000,0,0,0,1,1.5,1,1,0,12,17,2,3,YES,2,0,0,2,3,9,5,9,42,17.03,1,,1
cust6996,,905000,0,,0,0,,,,,,,,1,NO,,,,,1,0,,0,46,17.05,0,,0
cust6997,,150000,0,,0,0,,,,,,,,1,NO,,,,,1,0,9,0,32,18.34,0,,0
cust6998,,1546000,0,,0,0,,,,,,,,1,NO,,,,,2,0,31,0,60,18.3,0,,0
cust6999,,1112000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,23,21,0,,0
cust7000,,629080,0,,0,0,,,,,,,,1,NO,,,,,1,0,14,0,23,22.66,0,,0
cust7001,,98000,0,,0,0,,,,,,,,2,NO,,,,,2,0,17,0,17,26.38,0,,0
cust7002,0,1212232,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,8,17,8,56,17.16,1,,1
cust7003,,910000,0,,0,0,,,,,,,,3,NO,,,,,1,0,10,0,30,21.72,0,,0
cust7004,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,11,0,35,16.01,0,,0
cust7005,,127000,0,,0,0,,,,,,,,2,NO,,,,,0,0,11,0,34,18.02,0,,0
cust7006,0,295310,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,0,14,15,14,18,19.49,2,,2
cust7007,,125000,0,,0,0,,,,,,,,1,NO,,,,,0,0,12,0,23,14.04,0,,0
cust7008,,232040,0,,0,0,,,,,,,,3,NO,,,,,2,0,,0,45,15.06,0,,0
cust7009,,102452,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,18,15.08,0,,0
cust7010,,212050,0,,0,0,,,,,,,,1,NO,,,,,1,0,13,0,23,26,0,,0
cust7011,0,150000,0.5,1,0.5,0.5,2,1,1,0,12,17,2,3,NO,1,0,0,1,0,7,5,7,7,0,1,,1
cust7012,0,1050000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,7,5,32,19.51,1,,1
cust7013,,1215000,0,,0,0,,,,,,,,1,NO,,,,,2,0,20,0,46,19.6,0,,0
cust7014,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,6,0,11,0.01,0,,0
cust7015,0,337500,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,4,5,4,15,19.16,1,,1
cust7016,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,31,0,23,17.29,0,,0
cust7017,0,150000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,1,5,5,5,31,19.24,1,,1
cust7018,,307000,0,,0,0,,,,,,,,1,NO,,,,,3,0,4,0,35,18.14,0,,0
cust7019,,525000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,23,19.01,0,,0
cust7020,0,245000,1,1,1,0,4,0,1,1,12,25,4,2,NO,0,1,1,0,0,26,23,26,10,23.72,1,,1
cust7021,,500000,0,,0,0,,,,,,,,1,NO,,,,,0,0,8,0,35,18.5,0,,0
cust7022,,256000,0,,0,0,,,,,,,,1,NO,,,,,1,0,10,0,51,18.75,0,,0
cust7023,0,375000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,2,8,11,8,50,19,1,,1
cust7024,,717000,0,,0,0,,,,,,,,1,NO,,,,,2,0,11,0,35,23,0,,0
cust7025,0,300000,1,1,1,0,2,1,0,1,25,25,2,2,NO,0,1,1,0,0,10,5,10,8,24,1,,1
cust7026,,472500,0,,0,0,,,,,,,,1,NO,,,,,1,0,7,0,52,19.5,0,,0
cust7027,,530000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,29,19.5,0,,0
cust7028,,1050000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,29,19.5,0,,0
cust7029,0.5,370000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,2,9,,9,61,19,1,,1
cust7030,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,31,,31,46,19.5,1,,1
cust7031,0.5,1005000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,1,12,5,12,42,19.63,2,,2
cust7032,,420000,0,,0,0,,,,,,,,1,NO,,,,,2,0,20,0,23,21,0,,0
cust7033,,801100,0,,0,0,,,,,,,,1,NO,,,,,0,0,4,0,23,21,0,,0
cust7034,0.5,972000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,2,18,5,18,33,19,2,,2
cust7035,0,1892000,0.5,1,0.5,0.5,2,1,0,0,25,25,2,3,NO,1,1,0,1,1,5,5,5,33,21,2,,2
cust7036,,7870000,0,,0,0,,,,,,,,1,NO,,,,,2,0,7,0,47,21,0,,0
cust7037,0,1325000,1,1,1,0,1,1,0,1,25,25,1,2,NO,0,1,1,0,3,31,12,31,46,19.5,1,,1
cust7038,,285000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,35,19,0,,0
cust7039,,315000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,51,19.5,0,,0
